Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice,MSZoning_C..all.,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_SWISU,Neighborhood_Timber,Neighborhood_other,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_X1Fam,BldgType_X2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_X1.5Fin,HouseStyle_X1.5Unf,HouseStyle_X1Story,HouseStyle_X2.5Fin,HouseStyle_X2.5Unf,HouseStyle_X2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd.Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk.Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd.Sdng,Exterior2nd_Wd.Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageType_X2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_CWD,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
0.8999488315292892,-1.1638700078957955,-0.035938187874182445,-0.782902046445364,1.2630074974698304,-0.604836150638271,1.023677894661325,-0.8218089438735057,0.7388228853440141,-0.21514866396473298,-0.05154739642232373,-0.2775391899342499,-0.8711559146014616,-1.05538396848059,1.1074306971230437,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,-1.062113423384091,-0.23454647198318848,-0.9509006699369583,-1.0330679716334006,-1.047566963626246,-1.0481897052988964,-0.9500111593588286,0.28406705118032605,-0.4447400327000111,-0.6137806402378552,7.758375763991811,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9019214848204078,-1.1638700078957955,-0.9991702143728991,-0.782902046445364,1.2630074974698304,-0.5717267516681582,0.733056350804922,-0.8218089438735057,0.4811841921950466,-0.08548877964081113,-0.4585749168008409,-0.8869555340357845,-0.8711559146014616,-1.6254689150871682,-0.819683507644112,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,-1.062113423384091,-1.7784645149230245,-0.9509006699369583,-0.9520626133823292,-1.047566963626246,-0.6248487140497019,-0.9500111593588286,-1.07094145462852,0.6458027469573181,-1.368586597292763,7.7018847919713975,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9038936268890556,-1.1638700078957955,0.5531139039683827,1.350459657746707,-0.477223321919203,1.1830713937478174,1.072114818637392,1.3174443750390714,1.0290481094675157,0.5442672376440774,1.476023296587782,1.4067729903295858,-0.8711559146014616,0.5701846715582622,1.1074306971230437,-0.24097846650905155,0.789470016700575,-0.7613597983235932,0.17069376734166952,0.389787523156672,0.600289249736739,1.1540767011455237,1.7591102119224902,1.9480438570563132,-0.9500111593588286,-1.07094145462852,1.6447535990608761,-0.6137806402378552,8.094009306324981,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.9058652583252147,0.8699146313569289,-0.3077587077020321,1.350459657746707,-0.477223321919203,1.0175243988972538,0.8299301987570564,-0.8218089438735057,0.39236404190807067,-1.3720088536917738,-1.5606098309737624,-1.1033293235856065,1.1138819296843079,-0.031223393762878568,1.1074306971230437,-0.24097846650905155,0.789470016700575,1.2271648985501924,0.17069376734166952,0.389787523156672,0.600289249736739,0.9515633055178456,0.2737408169118806,0.292227711838955,0.931261876529762,-1.07094145462852,-1.2517836539244536,0.8918248728260219,7.88340013587469,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9078363797176604,-1.1638700078957955,0.13839541703221808,-0.782902046445364,1.2630074974698304,-0.14130456505669248,0.8783671227331236,-0.8218089438735057,0.7936750786654037,-0.7281172018121278,-0.31437967263304645,-0.6600306921799566,-0.8711559146014616,-1.4142720882058921,1.1074306971230437,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,0.17069376734166952,-0.9470371954301007,-0.9509006699369583,-0.46603046387590163,0.2737408169118806,-0.04958338577472853,-0.9500111593588286,-1.07094145462852,-0.4447400327000111,0.13942275639867727,7.744640297992467,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.909806991653963,0.8699146313569289,0.8161027460747042,-0.782902046445364,0.44040024417722945,-0.4392891557877072,0.10337633911604918,-0.8218089438735057,-1.3526952577141207,0.16877631092165715,-1.2142901386853031,-0.23691354388464608,1.094317428764634,0.330699114917549,-0.819683507644112,3.9474567847197015,-1.0256893917763372,-0.7613597983235932,0.17069376734166952,-0.23454647198318848,-0.9509006699369583,-0.8305545760057224,-1.047566963626246,-0.7503323919941036,1.1945741742491214,0.5710633752487362,1.9627921069970298,0.13942275639867727,7.774506538738267,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.911777094720491,-1.1638700078957955,-0.3555079660469149,-0.782902046445364,-0.477223321919203,-0.4061797568175945,-1.252857532213831,-0.8218089438735057,0.4163677624401991,0.43812658639903396,0.020811062765407343,-0.17853059195804855,-0.8711559146014616,-0.9618833318803302,-0.819683507644112,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,0.17069376734166952,-0.23454647198318848,-0.9509006699369583,-0.7900518968801867,-1.047566963626246,-0.8187420771652131,0.9803714024904883,-1.07094145462852,0.2945220376611547,-1.368586597292763,7.755970414221952,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9137466895024177,-0.5111898269274333,-0.1842900499773381,-0.04217654346921181,-0.477223321919203,-1.6974463166519917,-1.6887898479984353,-0.8218089438735057,-1.3526952577141207,0.9979605467714106,-0.04247026031418495,-0.2649790716259605,-0.8711559146014616,-1.0435363849278332,-0.819683507644112,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,-1.062113423384091,-0.23454647198318848,0.600289249736739,-2.3696563827760766,-1.047566963626246,-0.7115117752712089,-0.9500111593588286,0.37360298087786187,-0.4447400327000111,-0.6137806402378552,7.706729091311285,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9157157765837209,-1.1638700078957955,0.2009304305102462,0.6672710109173849,-0.477223321919203,1.116852595807592,1.023677894661325,1.2244877794761395,-0.6813912822438192,1.6795979878659566,1.1120646989484253,1.0683290890217185,-0.8711559146014616,0.23744841491187035,-0.819683507644112,-0.24097846650905155,0.789470016700575,-0.7613597983235932,0.17069376734166952,0.389787523156672,-0.9509006699369583,1.0730713428944525,1.7591102119224902,1.3647900917375948,0.9892884846655852,0.3309452430081037,0.2945220376611547,-1.368586597292763,7.940272089312174,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.9176843565471894,-1.1638700078957955,-0.035288453437728316,-1.561921987996208,-2.7358292015467898,-0.5055079537279327,-1.3981683041420323,-0.8218089438735057,-1.3526952577141207,0.4399657505488114,-0.853241160190691,-0.4325955551530061,-0.8711559146014616,-1.201315103598052,-0.819683507644112,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,0.17069376734166952,-0.9470371954301007,-0.9509006699369583,-0.9115599342567936,-1.047566963626246,-0.8089313640310778,0.7255817631008618,-1.07094145462852,1.3198073113767872,0.8918248728260219,7.684059515791612,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9196524299744239,-1.1638700078957955,0.06582992362899717,-0.782902046445364,2.6974890626385073,-0.8034925444589475,1.1205517426134592,-0.8218089438735057,-1.3526952577141207,0.4872864348808115,-0.7879691529365268,-1.460246618712451,-0.8711559146014616,-2.1534191655554844,-0.819683507644112,3.9474567847197015,-1.0256893917763372,-0.7613597983235932,-1.062113423384091,-1.7784645149230245,-0.9509006699369583,NA,-2.151950509009679,-2.5376221801944614,-0.9500111593588286,1.4035847359317464,-0.06828455296943996,0.8918248728260219,7.705351326692148,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9216199974458423,0.8699146313569289,0.007344779311960887,0.6672710109173849,-0.477223321919203,0.6864304091961263,0.3455609589963849,1.196757797304323,-1.3526952577141207,-0.16759097141843463,-1.630084880467887,-0.9692522227009996,1.1229041847790653,0.09902777198637877,-0.819683507644112,-0.24097846650905155,0.789470016700575,1.2271648985501924,0.17069376734166952,0.389787523156672,0.600289249736739,0.5465365142624893,0.2737408169118806,-0.31434883220045456,0.8724935952091196,0.4311641127868304,0.2945220376611547,-0.6137806402378552,7.837463219719247,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9235870595406824,-1.1638700078957955,0.2671632239519513,-1.561921987996208,-0.477223321919203,-0.5386173526980454,-1.4466052281180994,-0.8218089438735057,-1.3526952577141207,0.9875746050186472,-0.05836139817177079,-0.28699461637168894,-0.8711559146014616,-1.0643003482407125,-0.819683507644112,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,-1.062113423384091,-0.9470371954301007,0.600289249736739,-0.06100367262054527,0.2737408169118806,0.9117386748302033,-0.9500111593588286,-1.07094145462852,1.6447535990608761,0.8918248728260219,7.694854979066717,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9255536168370063,1.3627771083065663,-1.722585083025366,0.6672710109173849,-0.477223321919203,1.1830713937478174,1.072114818637392,1.1419318992545044,-1.3526952577141207,1.489725838655478,0.7430856860160524,1.074248669009858,-0.8711559146014616,0.24324118220136304,-0.819683507644112,-0.24097846650905155,0.789470016700575,-0.7613597983235932,-1.062113423384091,0.389787523156672,0.600289249736739,1.1540767011455237,1.7591102119224902,0.8615024207554486,0.9870843152955961,0.3309452430081037,-0.06828455296943996,0.8918248728260219,7.861149960182413,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9275196699117021,-1.1638700078957955,0.9192849316370031,0.6672710109173849,-0.477223321919203,1.0837431968374793,0.9268040467091907,-0.8218089438735057,1.2114367769139394,-0.5993065711523731,1.0673371661624602,1.024537886807898,-0.8711559146014616,0.19462496921997158,1.1074306971230437,-0.24097846650905155,0.789470016700575,-0.7613597983235932,0.17069376734166952,0.389787523156672,0.600289249736739,1.0325686637689169,1.7591102119224902,0.735149068383406,0.9892884846655852,0.5972706322076754,1.6447535990608761,-0.6137806402378552,8.015967640140522,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.9294852193404893,0.4932901338361499,0.5059073042552357,0.6672710109173849,-0.477223321919203,1.0837431968374793,0.9752409706852578,-0.8218089438735057,-1.3526952577141207,0.742099798337416,-0.4252447273036723,-0.8333247581751637,1.219290940198519,0.9365396708749091,-0.819683507644112,-0.24097846650905155,0.789470016700575,1.2271648985501924,1.3824006542599776,0.9460557636515102,0.600289249736739,1.0325686637689169,0.2737408169118806,-0.12194383468555019,0.8724935952091196,0.7300063662276308,0.2945220376611547,-0.6137806402378552,7.944089939327913,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9314502656979201,1.017570616286567,-0.4492584547184405,-0.782902046445364,-0.477223321919203,0.2891176215547733,-0.23568212871642086,1.2080054606523276,0.9813785765503433,-2.0633572260798867,-0.21658625300825432,-0.5132913080044073,-0.8711559146014616,-1.2770221162779498,1.1074306971230437,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,-1.062113423384091,-1.7784645149230245,-0.9509006699369583,0.060504364756061635,0.2737408169118806,0.9117386748302033,0.6356792178453184,-1.07094145462852,0.6458027469573181,-0.6137806402378552,7.774506538738267,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9334148095573851,0.24256357801829856,-0.2943948213694103,-1.561921987996208,-2.7358292015467898,-1.4325711248910897,-1.6887898479984353,-0.8218089438735057,0.7183627949434198,0.09905709662899645,0.20364698514564644,0.5875350926292868,1.117848815918265,0.970087704518788,1.1074306971230437,-0.24097846650905155,0.789470016700575,-0.7613597983235932,1.3824006542599776,0.389787523156672,2.1514791694104365,0.10100704388159727,0.2737408169118806,0.5047965123300604,1.3224028899585998,0.6897206426735806,1.9627921069970298,0.8918248728260219,7.75987129639909,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9353788514911141,-1.1638700078957955,0.3182542988844123,-0.782902046445364,-0.477223321919203,0.6533210102260135,0.3455609589963849,-0.8218089438735057,0.13325654061678505,0.5999438446792114,-0.12908638243094897,-0.38652184708345627,-0.8711559146014616,-1.1580162894652106,-0.819683507644112,-0.24097846650905155,-1.0256893917763372,-0.7613597983235932,0.17069376734166952,-0.9470371954301007,-0.9509006699369583,NA,-2.151950509009679,-2.5376221801944614,-0.9500111593588286,0.48250176009660783,0.9871520888671875,-0.6137806402378552,7.609737316883285,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
